f1,f2,f3,f4,f5,label
0.5366531663697001,0.6564640044526863,0.5421057634253773,0.5639648323383486,0.7242594441889533,1
0.02498074205558,0.1036429116056907,0.4745644305338218,0.8685271429020318,0.9299519539890312,0
0.691926829317487,0.8901699403347274,0.6203944123046473,0.2047998729651466,0.0675159454247806,1
0.7845879829014059,0.2253839933900712,0.2744345639345821,0.1270784122899108,0.8373600535859586,0
0.8893223739197796,0.2479244525530882,0.8202241009221031,0.2002232423325094,0.5931856105311648,1
0.7051334497719328,0.1582330398841128,0.7228625363230453,0.8877104340585334,0.5872553176736629,1
0.8804316051898348,0.6329738276360503,0.3951347019120232,0.5693504742796299,0.884459230899579,1
0.527659722577848,0.2229794112294428,0.6931029321475638,0.1808493116427676,0.3823442363365791,1
0.8508126441810308,0.9575986932334252,0.4985141263795952,0.4047322713851986,0.73788064557254,1
0.1868712184836599,0.0765465696276818,0.3348792780694664,0.5022661544855934,0.8969414964889634,0
0.9506050873660928,0.8948289176282109,0.7807132037252048,0.2821639484992535,0.4612147501822744,1
0.4409680388634969,0.2741071820774188,0.0517130507483221,0.918124184612243,0.3780477698476426,0
0.479983270023372,0.0504827942397029,0.8735332347674178,0.3145348222823904,0.799146602303398,1
0.7616217393546801,0.1343544327551808,0.8988277876465516,0.0234909345802294,0.5984327951363271,1
0.8436207164061679,0.1146018951958507,0.7764096158514836,0.0353670366293938,0.3048579575507005,1
0.429865188463754,0.9829754880092516,0.3875868436712387,0.1771301452873311,0.0138327602514785,0
0.2045531808729376,0.1439568051183144,0.3471229122988236,0.6696789236076724,0.628585389027225,0
0.9130445044241328,0.7753967431299286,0.5884910069476929,0.0470353669083815,0.116639464396117,1
0.7991474387804927,0.6777314748734559,0.0522864446664523,0.2289306560964804,0.3968796969676275,0
0.8081858793622166,0.8116934273415357,0.2552866423859391,0.4088396273550249,0.7063071846606978,0
0.4187396013657913,0.0383294321937476,0.2640940956651199,0.2400338759850966,0.106783375562925,0
0.1433388055820575,0.9703272852784368,0.6910283801033292,0.3219175230957231,0.915264943959099,1
0.2845891118531958,0.4797854580169592,0.1406063862367887,0.2035242420956484,0.8416680294217803,0
0.8797384444995944,0.0309260100421234,0.3287961557235653,0.3010612093253373,0.0038557232033162,0
0.7779328271586575,0.2484729712267842,0.1669565886374031,0.4654328309863379,0.1620599818404623,0
0.9196010888045693,0.5195783684379078,0.2641673805679889,0.6672194382680743,0.2012909015272449,1
0.9217170790620498,0.102515322563177,0.7717276478193773,0.8461141217717744,0.4802830158754172,1
0.5382717000619897,0.8127306295151835,0.6075815224588457,0.1418926418537455,0.2038854350383804,1
0.4558905037098814,0.9105347067843428,0.6938153744207495,0.3359716195684853,0.3613948788066446,1
0.0556070208384558,0.1681856880042777,0.513091352810783,0.3969433683626755,0.1391465772447838,0
0.7412912325737705,0.7248706951981841,0.8185742545247786,0.4155551710362389,0.7725456499314033,1
0.4488501170398958,0.3709762632260946,0.931114597139207,0.7946714496319169,0.2964205552713944,1
0.041842406815868,0.052610111495193,0.05951736066933,0.9641780463150256,0.5857407370946701,0
0.1781322321781715,0.5929569855131578,0.705583273490503,0.998033857239282,0.3355083090479387,1
0.2698956294606911,0.5518719500895538,0.8944626860144682,0.803185886525716,0.2982515367198953,1
0.8332941828030841,0.2804794287010205,0.6300471701437971,0.3677042466167064,0.3051681918246016,1
0.9272571530381788,0.2400296304042619,0.5279952737870484,0.9168854661873314,0.3913721937227064,1
0.9243442828292696,0.9079808965722026,0.0562641415657066,0.4629379089974386,0.4435621982885619,1
0.0709944587954148,0.8358975651211563,0.2106035912177191,0.1922805097663331,0.1286686300840259,0
0.3518489717766956,0.8384605892687105,0.2180477580123679,0.0491999032383421,0.4248810096381394,0
0.5628612154222273,0.6581648871839124,0.0950556729271452,0.6293697772449377,0.587930271053997,0
0.8644671657134375,0.8400981081178435,0.1333519475231638,0.3825880967411678,0.3147773929197487,0
0.4539455106966389,0.2133616088616828,0.3599939322768464,0.2671975626372125,0.2882369684399798,0
0.4469233370053581,0.5732175477891248,0.3295861557819097,0.3954672642255447,0.8761461472441537,0
0.3572670241014956,0.7419821180428909,0.1475821788992841,0.5832205230715725,0.2194895752595503,0
0.1889099556984903,0.3801972345915105,0.8034859977118004,0.2070129330087886,0.062071428010103,0
0.2967331902134776,0.0547324105292915,0.7783369446532501,0.9708224772703588,0.4800714594429347,0
0.1582741497658349,0.1835213372492993,0.7094029034992198,0.5572529081544535,0.1207997973180556,0
0.1778922639622174,0.8955273857409594,0.6953844654723917,0.9119183082511808,0.327943777718417,1
0.7861454223026046,0.5879997231050932,0.1006371292979949,0.9129152025082092,0.7726650278497927,1
0.359324078146527,0.8244564006411569,0.3577135957935514,0.2704892540605758,0.3718816623484481,0
0.4893232429855996,0.8785597341649122,0.6898497537889791,0.6198573915647434,0.560959791480247,1
0.4476064808058183,0.3441937003281063,0.8874487783779246,0.6374217237567198,0.6587858616354187,1
0.8550417772233486,0.0130123301336652,0.0906325241407672,0.2007991405212739,0.0562910777509746,0
0.2844514469406021,0.5509485326852158,0.8936600848835473,0.4054107613835974,0.4427779097533195,1
0.66973335976747,0.3194157192196216,0.702020204960866,0.4497847361949838,0.229411160076715,1
0.5927184289702743,0.6272783679491942,0.6363959671001008,0.3204767743905997,0.6694721593268843,1
0.8129292241260954,0.7580038708304179,0.7281967793445673,0.3828467924840126,0.1975019100178476,1
0.1605625465779782,0.8686242798571939,0.6943673280839633,0.9386686178125564,0.5786898574770877,0
0.9367160061027568,0.9669229564853322,0.276013080579408,0.0498123809834406,0.4430239776623684,1
0.0530929094387723,0.4538427757581746,0.8042223020810241,0.0744775519013594,0.262820218555477,0
0.9531844054263776,0.0512964474294774,0.1633580561345056,0.1936764470396977,0.8237363471337609,0
0.6365209046414452,0.4767944012909919,0.6030449738777008,0.0677554696490254,0.9698221165917468,1
0.125563365371347,0.5775022442533874,0.7735820705736282,0.9999472616839172,0.922056759477134,0
0.0691849965495666,0.4387894742729137,0.1146684286640563,0.5973411729383525,0.1464114315220105,0
0.005769720275198,0.2699437526358812,0.7215174813190011,0.1369863437452996,0.6378293211589688,0
0.3823011944673312,0.0870958945441601,0.5611020647893066,0.1120715350363823,0.1209472655308548,0
0.1622142050918775,0.7984685485275104,0.7334728531131457,0.55994701055019,0.5226295365980111,1
0.4721476692590735,0.7150182658859578,0.5894754415682959,0.5525927658847694,0.5915164984626757,1
0.4998119578765052,0.6937737251668794,0.8845144626680429,0.2437627678245999,0.0953108079844851,1
0.3234472663420574,0.5389268908031735,0.60817916581201,0.7083612634607448,0.0632214341490996,0
0.221339628983444,0.0810949823922136,0.6018013383950618,0.39194058804718,0.8314467558416414,0
0.1396355484723741,0.488256140814139,0.56270409496717,0.9047300759987268,0.113031412391095,0
0.7975807787256991,0.2142298785774548,0.6902138166180861,0.9323410560101072,0.4768838077657181,1
0.2019149215214325,0.5216238344219167,0.6977391638366067,0.7252725506081135,0.1759910360391816,0
0.3697670898866589,0.0042904568102195,0.4743488362346749,0.1399260163370159,0.3335046977848594,0
0.72751986349819,0.1069564353823878,0.1893088404798645,0.4755614323904038,0.2186918962442149,0
0.4560596825900137,0.1808936880908145,0.2572413306323117,0.8694893229536147,0.5463013927455186,0
0.8478356230053051,0.3453272024416219,0.671003276441641,0.9199556361387627,0.0160000571334093,1
0.984042497776526,0.1396853239936727,0.5419851485619336,0.287768828918162,0.1553071737754187,0
0.4620814145730452,0.4242992605415623,0.4935398941272243,0.8889248699748513,0.7544184612238505,1
0.6635465043141312,0.6967038376751076,0.2927351480563995,0.4584034904017041,0.608956702355135,0
0.7661956595210978,0.1000190534724441,0.8145055474353128,0.4184210341669137,0.050980516269906,1
0.3952810868234485,0.9033363322608644,0.2860651628560752,0.7194890314783947,0.2423294547380569,1
0.0186268016013785,0.4610792467708996,0.8165030011645307,0.3532160900199222,0.7356226427392623,0
0.3209108365322586,0.6008977952140673,0.7205775148321889,0.6408911998504541,0.0127398788872659,1
0.480829900647168,0.9311323905105724,0.7318304469758111,0.8131940493448252,0.8827099713895976,1
0.9436664808226044,0.2560009333806692,0.638551276986097,0.5615856173477977,0.5318575929090209,1
0.3165105089520503,0.136953121938078,0.622471140163331,0.6323633990931622,0.9814031485165516,0
0.2195446804527255,0.1459358808277083,0.4465779573612204,0.954908445872642,0.2610372148471476,0
0.8021163673442596,0.7304897126950618,0.8258905386668448,0.6174477556347194,0.6424744311881948,1
0.5681124072898691,0.3021855712642314,0.2148582329183701,0.0563537330723804,0.2020059912038847,0
0.349063098279705,0.3921112338051331,0.8899842277826955,0.4845244816503731,0.396673533105409,1
0.5556842906603203,0.1362995067338355,0.0271052991786621,0.0197007656210536,0.6530882724413093,0
0.2410973060177534,0.3750691496599412,0.7538629739132395,0.8167814860817119,0.9910429438773676,1
0.637358999706883,0.5187161656450331,0.7991524550915926,0.4113605283154522,0.3364056560699592,1
0.6256876476164536,0.8865420171202141,0.639603760670531,0.7121417101009841,0.8666203602655274,1
0.5840042508387296,0.0954508706743013,0.7064471004642362,0.2133542570588681,0.4358024760606622,0
0.5004805424883652,0.9036717845846916,0.3957484215623567,0.3052913355343188,0.6141364351665868,0
0.0980247929220756,0.8766915326935666,0.179278723010191,0.0579221156155249,0.3481938669859212,0
0.6248651904742283,0.6487545496006485,0.1917077756521481,0.2974783852008162,0.3893735197244116,0
0.7464639456954077,0.0921986595984615,0.1737551978310542,0.7933738808080255,0.1103805022796133,0
0.1749314215586256,0.9366692761553556,0.9941955821081124,0.7728198217860199,0.8640943488794809,1
0.6803750403675408,0.4568998719815984,0.3004974280531756,0.7626688641493433,0.3249941934508196,0
0.2500128255662479,0.8587530123469166,0.1883550786031191,0.5107850842014287,0.7392147661378072,0
0.2131321721559246,0.816320700912449,0.1455168432997862,0.1341552836959538,0.7119963369233437,0
0.2036942217195415,0.3053123075245195,0.4109584281570173,0.1276988545155313,0.911458826160756,0
0.6069761176456511,0.635057463091651,0.0972314330410356,0.4536225011764238,0.1394155653772935,0
0.265895861675645,0.0348301349629551,0.034839113435316,0.401378567506223,0.6042110929295555,0
0.8954100385069731,0.8038801120411069,0.2890961240129491,0.7149844581675439,0.1174322113952661,1
0.9818533865542738,0.9801391507646764,0.6077851541790125,0.695676454591998,0.2771133327317028,1
0.5926460552770282,0.2119762217575703,0.5364556283957567,0.9384773538176951,0.1644770621224817,1
0.112581832165964,0.0228616385310832,0.6477975481907778,0.3621221159149619,0.6730321977730048,0
0.6916505906582727,0.9530884305803116,0.9247792518812756,0.0809476001265325,0.4226961258277846,1
0.2513587073031167,0.4914923779497735,0.9744783418985336,0.6357176619786711,0.9465831225998832,1
0.7416435274109471,0.2529165787474751,0.8551095961682349,0.0173321001495888,0.0944944611521449,1
0.2795049783107881,0.6431233417222765,0.1698938978662046,0.389391752889936,0.5077551154727091,0
0.606086325471829,0.7700755147371067,0.8126056933156262,0.5798235148778487,0.7974401648827905,1
0.7881817161593471,0.0932331929292452,0.6545110137214668,0.9257175206238956,0.04813903926587,1
0.5941953155905771,0.7594934685918162,0.0785271789743369,0.597491324345404,0.1589352146964616,1
0.2208866004526253,0.862192224733808,0.8830921499884665,0.3347747719780539,0.1058674523587488,1
0.5458973379942622,0.7764901011037576,0.8483472798296705,0.0040019676742509,0.4175771538379857,1
0.3100047480462774,0.232079192073792,0.7181502751831875,0.8805702075346581,0.5965300425644912,0
0.337119680016135,0.7478962021270774,0.6324743506374045,0.0020191428553999,0.0750644977884549,0
0.7001098858648003,0.6448437609795019,0.0494014273037127,0.5472521285486537,0.7824509322317826,0
0.6828725942000304,0.2867794106663369,0.4645857462169541,0.2575233683764001,0.2677775253086958,0
0.3226973610825234,0.2669741560710185,0.5574869495216551,0.9648842579872892,0.6247441748274365,0
0.4965401533783319,0.4266290480540265,0.2581527343629743,0.1022684981040631,0.8717339820056093,0
0.7178231987661196,0.7951313615612928,0.7403994417348563,0.8479689744373391,0.8436810725061298,1
0.0688647710022978,0.20464817988074,0.1322600341731102,0.750154953696782,0.3113094870598144,0
0.1719977951403702,0.4254629106321567,0.4167654795515272,0.4414614265300657,0.515457485854439,0
0.6139881710512045,0.2573392884006062,0.1833136256307875,0.9462817442821028,0.6770186347891124,0
0.1997987306996005,0.8330020106695712,0.6465801631126569,0.5133502579576174,0.2957120138467189,1
0.4863202252467267,0.4966419713325447,0.4215112177365699,0.1690439568527876,0.2150401677774613,0
0.4217124046582635,0.2586712111775735,0.2716409682636386,0.5818576475299764,0.2577895410409525,0
0.486789755807418,0.7074325335668831,0.9567653433387826,0.8647811971292166,0.7349831536633296,1
0.4115227086033829,0.9439379221191808,0.4456972156959702,0.2117710551445775,0.0514966812659254,1
0.5080678190368894,0.0534044910622415,0.6645526893249319,0.1689257081497561,0.0890207266025975,0
0.8275840008116335,0.7551736085475653,0.670612591454546,0.682096298979539,0.4097684499851047,1
0.2622359874077965,0.243524186148016,0.691808229391515,0.3722031823656361,0.239535258512896,0
0.6252004443112359,0.820469994606622,0.5165227617032859,0.851387264119632,0.0621308988991416,1
0.7018413765143466,0.6221993775406205,0.145242549283232,0.5017652422215277,0.6040015809034022,1
0.8275994767922877,0.7499460327857798,0.9452346345384685,0.1422884023638168,0.1315520201635538,1
0.7297998077991801,0.7607162485124671,0.1828574366871892,0.7056452493622072,0.48207918116516,1
0.4918505559661111,0.8452455848424432,0.6171128164104157,0.6234511700014852,0.4532482503105292,1
0.1299687112664865,0.6768001644395267,0.6495464016742465,0.0131591683990506,0.9928137285274012,1
0.2756130398972977,0.9060197915513636,0.4986996541855665,0.9986732911968524,0.9145134340698426,1
0.9584021935270968,0.5644853896481253,0.4507924071718998,0.7051819010380705,0.5282443656515826,1
0.3559455349375879,0.3507020107732808,0.5047612727589605,0.5954460495015736,0.4938068817796045,0
0.0436870199354219,0.9216612807803288,0.4970287339886551,0.9636669942926136,0.4003286950835841,0
0.1061178298420462,0.6984021593172189,0.7254207788852648,0.7653597325428457,0.1038077363276708,1
0.4727236517493944,0.7955771360031012,0.9408555635543736,0.1272696649381418,0.1287667509755704,1
0.6747056622726533,0.8963123464262329,0.6186915320503374,0.8995339305194877,0.0229362520375047,1
0.3101550333880262,0.8476893951824368,0.8301372508091656,0.3796121685419664,0.9342747757526728,1
0.4414863189643034,0.8831111554093908,0.0978331035281875,0.7254040191956193,0.4852097493488253,0
0.334214145395587,0.9492907511971008,0.2852603830504679,0.3038229880643432,0.2789568897653198,0
0.3050455374705255,0.7861130036664005,0.3790024747704174,0.2831156058972752,0.5211140195028786,0
0.559878895774074,0.7553575038986923,0.3397443216036017,0.7946376455217553,0.4479748633681143,0
0.6969954379104115,0.2003949574683066,0.2533238669737804,0.8879138594348941,0.1991389316398828,0
0.7220928718882778,0.3394386548847087,0.8407717656655311,0.201254241757415,0.2928464773695363,1
0.0569696785083857,0.2018811990988449,0.7083015340306852,0.4539411695929822,0.7756037241005344,0
0.8210439151881026,0.5418811040434741,0.9217448693847776,0.6114990314022011,0.5315062070535618,1
0.9091525350018986,0.9011021955184704,0.4287907117147653,0.2676347757954136,0.2106140235872299,1
0.3196246020574943,0.1816347313290714,0.6207679754210783,0.6947069172935783,0.3612387013392427,0
0.2792521965765956,0.0510172103691082,0.3777715516323392,0.9085351571541525,0.7377156056725602,0
0.473985115604934,0.6822999646781567,0.0039988558749093,0.5190944463089976,0.979904069887852,0
0.598236682880562,0.1342884574031343,0.1199757042103816,0.8001015917846063,0.3546447255633723,0
0.1872137042775373,0.2581063206250267,0.0458933486518536,0.901562592841254,0.0610304120640579,0
0.6331183906342556,0.9130760142487122,0.7450962622828732,0.535737905549446,0.4194529766576902,1
0.9621493837740496,0.0192686943137402,0.7955996885985417,0.0635723060661295,0.7439989053163625,1
0.7822870238961267,0.7618954368390705,0.0885059761905715,0.3392315699594439,0.4486244083727168,0
0.3218737375161423,0.8087130080593342,0.0252678438578394,0.7711034819072259,0.6645453535107406,0
0.311184727597894,0.4806306952749755,0.271640456833589,0.3251995636879716,0.6028543913201151,0
0.6937631246284403,0.5722533891704571,0.6042859231658131,0.0549168194619887,0.9170342190212994,1
0.1170681617171007,0.4584539202425391,0.298626968747081,0.7138910460656164,0.4947179427290952,0
0.7018587287490929,0.8036962036969342,0.4663802951016398,0.0438389159701819,0.1265146522941246,0
0.5137195545929979,0.4434229638995642,0.545974030086272,0.3072673129126191,0.0377188069533392,0
0.7360474393032493,0.3245814286291937,0.4427049525675293,0.7217245905242375,0.8205660354384033,1
0.0438332203037169,0.4411725239300211,0.2273817651184353,0.4393019503981389,0.6923980972726033,0
0.2725960277135741,0.7572080960784184,0.9512416445444172,0.3857214278607584,0.036893188783233,1
0.9540867090992048,0.3344400692910004,0.6524603712422758,0.3706002443811136,0.0040715200110985,1
0.6021654724523353,0.9049798123351902,0.6439873192515327,0.039029573719527,0.2527611210112581,1
0.0903859886980757,0.4146596722756462,0.3002831770670006,0.8921319105371023,0.137909113905157,0
0.2725430718563669,0.074498364082263,0.7797440791452139,0.692023932943004,0.0883772662030765,1
0.4608930098558108,0.9215570534242162,0.5613400322131589,0.2455500439254181,0.267093165275628,0
0.7374226812638327,0.0654611097018988,0.8290257107695895,0.3992809101703108,0.1394780656369656,1
0.134916798168535,0.2094219489759788,0.4950817619200618,0.7215438398106231,0.5475326312336223,0
0.488332816598547,0.649540531102285,0.2213571972352909,0.9597141753988364,0.2912020361004359,1
0.2474934790250578,0.8225437717611513,0.5314170510522639,0.145917327013081,0.0357214156647645,0
0.2443883534647155,0.8098008850875769,0.6893933101157188,0.0710876690930877,0.2602995691370439,1
0.1468410572110408,0.2171138311900183,0.0975684413356585,0.5518831173064906,0.9352682669835476,0
0.5665337394672535,0.7160199339660822,0.8171688305199426,0.6495308747776471,0.7292267961382485,1
0.5750426093471378,0.6345136966547714,0.5325588454243285,0.5486262162422336,0.1899654340885228,1
0.4290097159189999,0.8722229042569384,0.3536507933228456,0.6156803589107798,0.352539726917967,0
0.9542288068637436,0.9600100813196404,0.0531694495544532,0.7923369978426451,0.7037182657277781,0
0.1446419786848842,0.1557544509939279,0.4795968116349361,0.9800556858243116,0.57002861823539,0
0.9002825194512792,0.125548499093363,0.0923910655901939,0.8997728954679745,0.3000373505538816,0
0.8864879666220526,0.8373058096919515,0.5496277476321865,0.4736533531532978,0.7050914879207653,1
0.0380378431000745,0.1032077378942623,0.6430707766373016,0.1859963741737857,0.0243857516981097,0
0.966762863000736,0.8462436209970093,0.0493513482238262,0.1291459132238345,0.1723666798958184,1
0.4803718792072916,0.8812397492121011,0.5650372194367905,0.4194788191282975,0.9880939853821624,1
0.5931799589779718,0.8943219175782767,0.5632337561873472,0.2139090281328345,0.152048322270397,1
0.7928684484243299,0.0808768448772032,0.9182847321037334,0.7844757060600597,0.731430912505784,1
0.6393289949241568,0.7483631121000949,0.5190142942764102,0.6413820079794659,0.4904969874844191,1
0.8292724326304137,0.1297407710153394,0.6953461729992595,0.3729893881158636,0.6870977058999136,1
0.467705260702511,0.5040366680850757,0.2134663221270223,0.1402202735896596,0.4133709309515941,0
0.4600089226758062,0.2219603462267796,0.2366509543820851,0.4385618031238104,0.6398931438643041,0
0.0866084630954631,0.9697582670014936,0.5205351817760555,0.4786092149214557,0.3874182709856505,0
0.883925909168503,0.7754185227310832,0.1083004519868866,0.0097559777657982,0.1113367206717014,0
0.9862103382332338,0.5854132674037175,0.5732326971326763,0.6577154180864409,0.276560043199716,1
0.1957513881314182,0.8630823694565376,0.1397875584573683,0.9803317629897008,0.2800130014353285,0
0.0526380290772806,0.9248060368089438,0.9606992451512324,0.53427069909039,0.4695842216609697,1
0.6361554487560436,0.2809034809545876,0.0883909378123027,0.4118437719701453,0.1067961722909048,0
0.224112769351807,0.5284897942394895,0.9325371139104748,0.7186945240961963,0.4056175109267623,1
0.0168861914954056,0.7582988656683896,0.3814261112369892,0.5530482327424646,0.8861672523556692,0
0.440278459437789,0.7703187788907299,0.7488799113966836,0.950112696740711,0.8458646536077166,1
0.1813001118503691,0.5051811881225096,0.7129288375588609,0.960002073255018,0.8596316645782349,1
0.0707312907718394,0.145522308580566,0.462448068683872,0.1888816614991838,0.8905158158090462,1
0.6318951173715093,0.0236176635881881,0.1238315495242231,0.0050098168858109,0.5017625245308182,0
0.7838212923448754,0.5784471835438181,0.0983600781812135,0.5855591377158231,0.3152305781382927,0
0.1411492549590701,0.2179493843895901,0.9307973269082812,0.7775883172971082,0.5287421027598166,0
0.4913915429416752,0.0589015305441955,0.1754891997033375,0.5623217803025636,0.1140576992389793,0
0.6072427605919081,0.5720887492711552,0.7134966158832724,0.8818594570367607,0.4427781700920468,1
0.8879558107137075,0.9766104045156976,0.0120838865526201,0.1766112960048957,0.9208732259901056,1
0.0045154699437195,0.1837332729767071,0.8747191385000945,0.175962459485507,0.752183159569964,0
0.7756959827845085,0.3721842431024729,0.0495752052015692,0.0508083876794323,0.5128564266512232,0
0.2671685934022513,0.7622405606852783,0.8288561404007309,0.9967700666801332,0.3641944610066334,1
0.9607851881083188,0.0978698874069891,0.8476858914976607,0.530313592667106,0.1425637440218014,1
0.6513058737128461,0.2070755699810023,0.6431903942179762,0.1555988500792083,0.226619158470091,0
0.8501588870965355,0.638522604911421,0.9231312423616408,0.4873721273469797,0.9438458224128368,1
0.3933935328371797,0.2686796281533486,0.6798626505497222,0.5910306768965576,0.5245526086103857,1
0.855075584219739,0.0910193801968035,0.0341947233909503,0.8494245655540893,0.4663243926805756,0
0.9223023323832328,0.4364328135864365,0.5959287565440734,0.4691630578849928,0.792764005064301,1
0.001216492213017,0.3343024940212168,0.8056824181896999,0.2062551739602817,0.1832910024897467,0
0.0650150324645391,0.681601151219112,0.7512270858021196,0.0158956200446244,0.7719675746909778,1
0.9615826678261504,0.8548453556622063,0.0293659917777378,0.4450000823039907,0.1283191358545962,0
